사용월,호선명,지하철역,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,작업일자
202210,7호선,고속터미널,2957,20324,11363,33847,18967,49948,23916,36097,24170,29682,27979,26658,27079,24194,28568,27650,30432,24320,36638,21011,41289,21933,53948,23691,51991,25048,36450,16142,39638,9584,35089,8759,27132,5263,9890,3089,20221103
202210,7호선,공릉(서울과학기술대),14275,4238,36309,11417,40982,25198,24291,18880,18663,13858,18416,12224,19163,15268,18785,16764,18110,15720,18941,18435,23826,22272,23154,28007,23984,39807,13409,34962,10553,20376,10431,18466,8816,17343,4441,11604,20221103
202210,7호선,광명사거리,30373,11514,76946,17034,85570,25375,47989,23748,32625,23699,30459,25989,33130,28202,32507,31527,30787,31932,31189,36314,36134,43121,37705,55068,32812,79531,22367,60494,15837,35243,12178,31020,8729,25991,3527,16615,20221103
202210,7호선,군자(능동),14925,6547,35743,9639,57335,28768,38197,17757,21817,11772,18975,11715,20229,12543,20160,14055,18484,14810,19588,17556,22263,21391,27315,27994,34380,41625,20591,32262,17012,19890,15923,18634,12929,16769,6345,9985,20221103
202210,7호선,까치울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20221103
202210,7호선,남구로,15555,7982,29676,29782,35166,91096,23952,44810,16178,19171,14717,14590,15715,13981,15646,15428,14494,13915,16204,16943,20455,25006,41432,31045,69731,30838,30426,22478,17351,15118,11929,17475,7509,14596,3565,7933,20221103
202210,7호선,남성,13570,3835,37865,6919,55054,16435,33915,12380,20342,11003,17609,11713,17717,11983,17512,13249,15005,13742,14690,17151,16073,20938,15431,26814,15292,40876,8987,31293,7677,19536,7555,17909,5446,16525,2380,10182,20221103
202210,7호선,내방,7135,10730,18701,23244,28520,78436,21046,45698,15552,20098,15535,15381,17484,16118,18485,17627,18739,16325,21034,16745,25659,18528,38778,23495,65777,31367,25910,20759,18070,12787,17867,11211,12204,9644,4344,6331,20221103
202210,7호선,노원,14764,7408,37786,17754,41432,42941,29341,42375,28254,31970,31279,31548,34421,34066,33848,37994,35630,37525,39466,39453,42121,42447,43329,47637,45202,59744,29678,50122,28880,25590,22432,19899,22377,17977,7299,12016,20221103
202210,7호선,논현,4472,14706,8563,39829,13957,97571,12576,89944,11840,35515,13015,21928,14664,20668,16851,22086,20563,20249,24890,19300,30372,20704,54193,25176,92192,32640,49276,19168,32814,10843,35408,9521,33021,7399,17021,5185,20221103
202210,7호선,대림(구로구청),8792,3753,14744,6844,21896,18002,17628,13955,12384,15981,13054,17252,14174,14668,15085,14651,15883,14048,16570,15745,16776,18585,18149,24562,19289,25404,13073,16485,10812,11143,8735,12807,6728,10399,3529,5270,20221103
202210,7호선,도봉산,17214,5572,49548,8785,41861,17108,22571,20519,14378,20632,12882,15923,13448,14871,13057,14684,13446,13780,16082,16087,18709,18127,15963,22256,12568,34692,6799,38027,4096,22621,3019,20133,2535,18740,845,12104,20221103
202210,7호선,뚝섬유원지,9452,4207,21775,6402,30163,12713,21264,10768,12583,9071,10876,10032,11031,12827,11543,15464,11758,16888,14053,20055,17289,23447,20061,27458,22246,34634,17166,23881,16932,15901,17048,14596,12956,12169,6196,5906,20221103
202210,7호선,마들,25096,3109,62437,7869,62639,11249,32457,10092,22984,9663,20619,11153,21741,12522,19074,14031,16264,15559,16451,19346,15903,23765,14095,29140,12410,45487,7413,45053,5385,25986,3706,22278,3085,20947,1278,13803,20221103
202210,7호선,먹골,13238,3363,34108,5976,45623,15465,25925,9538,17696,8374,16284,9383,16410,11315,15396,12010,13330,12622,13655,15691,14475,19953,15015,25186,14703,37838,9621,32340,7287,19678,5826,17359,4399,16263,1913,9729,20221103
202210,7호선,면목,23696,6672,55819,8852,71094,30554,41225,19928,25919,16055,22918,14150,23958,17432,22901,18598,20612,18089,21199,23761,25768,31781,23379,38325,21933,53100,16525,47218,10431,28140,8183,24996,6394,24415,2590,14060,20221103
202210,7호선,반포,2819,10492,8031,12521,11836,20254,8506,16600,6884,9787,7037,9789,8259,9942,9034,9646,9555,8961,11280,9127,18238,9251,17050,10160,17671,12278,11734,7545,9548,4880,10379,4008,7039,3931,2400,2361,20221103
202210,7호선,보라매,6968,3481,18043,9789,26349,25308,16672,10829,10530,8824,10545,8163,11103,9343,10526,9137,10275,9068,10797,10281,13221,12270,14618,16865,19865,24834,8845,19146,7825,11527,7142,10591,5437,9411,2250,6063,20221103
202210,7호선,부천종합운동장,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20221103
202210,7호선,사가정,22986,6759,54540,11483,69972,24684,43043,16895,27616,15698,23431,16009,25157,17362,23789,19271,21443,20702,21056,26179,23069,32996,25324,42469,24171,62243,17043,51374,12372,30020,10580,27275,8175,23916,4171,13472,20221103
202210,7호선,상도,12234,5426,33292,8316,43654,23781,27637,17057,18566,17598,16989,14897,18333,14657,18273,14758,17259,17038,18479,16426,21642,19723,22843,25097,22344,41494,12323,27741,10873,18867,11328,16570,8467,16185,4604,11740,20221103
202210,7호선,상봉(시외버스터미널),19839,9014,51802,13311,73273,28242,37533,19283,23874,15304,21382,16577,23470,18066,23318,20245,21969,19916,22395,22880,27319,29305,29368,39119,32169,61642,23252,52689,17179,30467,15422,25518,12229,25578,5903,16141,20221103
202210,7호선,수락산,20975,5483,47713,8403,48534,17736,30690,17868,21574,17603,19267,16496,20423,17205,21476,15654,21059,15843,20891,19526,21540,24051,20708,29312,19606,41427,11923,42885,8488,24523,6684,20738,4475,19129,2104,12114,20221103
202210,7호선,숭실대입구(살피재),12707,3936,36719,8825,49450,28222,31499,22235,21741,32832,21319,21794,20896,18606,22704,22859,23923,21002,23149,20252,32271,24857,30603,31229,23538,46851,15319,34644,13602,22302,13295,20277,12005,19433,5783,14099,20221103
202210,7호선,신대방삼거리,18420,4839,51488,9523,74786,18115,44394,15285,25805,12798,22536,13183,23588,14635,21313,16621,18788,18132,18297,21683,20831,27248,19868,36238,20266,59507,12024,45247,10093,27744,8724,26646,7076,22166,3402,14867,20221103
202210,7호선,신중동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20221103
202210,7호선,신풍,15771,5629,40145,11349,49762,19594,31433,12325,19358,11199,16968,11295,17652,11732,16797,13069,14640,13270,14482,16883,17068,21317,17361,29009,17765,41079,10559,29297,7358,19081,6079,17712,4758,16884,1986,9388,20221103
202210,7호선,어린이대공원(세종대),7796,8430,19702,17101,32519,70567,25505,45168,17656,44142,19412,36161,22641,28740,26929,35207,31785,29894,35668,23555,44913,23494,55979,26246,49505,32779,25876,24842,21626,15854,21252,14294,19740,14905,10706,10595,20221103
202210,7호선,온수(성공회대입구),16515,3755,46022,10301,51845,18901,24106,15533,13951,8206,12702,8103,13597,9390,12273,11030,11362,10035,12399,12012,18004,15088,17048,22427,14052,38350,6494,29628,5093,18139,4529,15658,3610,13889,1555,9161,20221103
202210,7호선,용마산(용마폭포공원),10500,2254,22921,3832,28943,10863,16801,7001,10504,6450,9524,5956,8695,6645,8247,7576,7475,7672,7832,9839,8580,11358,8419,14688,7807,20875,4955,17857,3355,11244,2552,10814,1785,9819,888,5897,20221103
202210,7호선,이수,9223,8905,26589,14102,42952,39187,30434,27556,20822,20118,20115,19112,22132,19345,24186,21586,23702,21105,24731,22859,27421,27948,31753,36582,41646,53028,24488,35821,23154,19474,24335,15927,22626,14237,11788,9162,20221103
202210,7호선,장승배기,11117,4633,25933,8163,37968,17557,24613,11554,15816,10034,14665,10124,14488,10820,14358,11606,12419,11824,12512,14385,13901,17213,13618,21220,14707,32255,7751,22570,6641,14911,6744,13331,5640,11976,2037,8018,20221103
202210,7호선,장암,6366,1347,15420,1342,9703,1923,4355,2399,2435,2280,2049,2403,2357,2173,2632,1670,2975,1388,3562,1445,4007,1475,3985,1909,3203,3052,1999,2891,1172,1680,841,838,440,877,168,595,20221103
202210,7호선,중계,23043,4929,60029,15367,63704,26216,35619,14299,24729,11616,22301,11882,24736,14158,20934,15935,17392,15937,20516,18438,21604,22918,21454,30639,17668,43526,10285,44577,7696,25607,8214,22504,5937,21237,2121,13174,20221103
202210,7호선,중곡,13182,4535,31227,15158,43812,29211,28575,13034,17814,9698,15810,9081,15798,10308,15146,11232,13831,11698,13888,14989,19923,17370,21206,22806,21845,33067,12027,27624,8007,17083,6731,15838,5012,14434,1727,8186,20221103
202210,7호선,중화,15340,4344,36618,7894,45623,22667,26994,10878,17353,9449,15815,9714,16174,11986,15648,11771,13504,12815,13242,16195,15806,20519,17030,24070,18336,36392,10921,32060,7219,19571,6244,17264,4653,16506,1949,10103,20221103
202210,7호선,천왕,17229,5540,51605,9310,58602,15290,32127,8932,18524,7478,15568,8241,15734,11071,15295,11948,12743,12802,12838,15733,14886,20459,14626,28114,14504,44944,7395,37599,5236,21726,4189,18156,3026,16204,1226,10681,20221103
202210,7호선,철산,28736,9145,84548,16338,86098,32632,50060,26436,33996,21365,30802,20785,31779,22793,29569,26045,27109,26997,27434,31873,30130,40249,33988,60519,36196,90063,20408,69645,18224,37578,17324,35718,14733,31829,6425,20575,20221103
202210,7호선,청담,6682,26587,11034,57497,15483,147110,14057,96228,13093,37535,16103,24891,19405,22264,21363,25118,24013,21881,31573,19205,41340,20054,65370,22301,110128,22741,52723,14335,31811,9217,28750,8798,22552,6497,6350,3898,20221103
202210,7호선,춘의,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20221103
202210,7호선,태릉입구,8859,4868,21997,8549,27058,20042,18618,14894,14196,10610,13212,13258,14203,11138,14941,11718,14878,12087,16322,12813,18353,15298,20368,18371,20467,25031,12130,21507,8927,14347,8034,12909,6676,12157,2838,7354,20221103
202210,7호선,하계,24203,6616,67367,15476,71323,26809,41282,20971,30494,17156,29109,18137,29875,22307,26858,25869,26341,24734,28549,27284,32937,31263,31475,39338,26559,54629,14909,52359,12484,29718,10159,27846,7569,25668,2687,17112,20221103
202210,7호선,학동,4701,24982,8325,52187,11480,167764,10663,135105,11202,54726,14203,28584,18418,23067,21814,27726,25991,22975,34220,19555,45128,19847,77683,20432,150909,19973,72589,11858,37541,7819,34006,7003,24744,5157,9432,3459,20221103
202210,8호선,가락시장,5331,6568,10787,13405,12846,36516,10565,16563,10136,11823,10761,11701,11034,11449,11450,11388,12496,11512,14137,12260,14355,14070,18983,16862,26077,21007,11740,14943,10461,9111,10580,8201,8489,6332,3868,3971,20221103
202210,8호선,강동구청,11783,5612,30598,13694,40669,32023,24366,13094,15994,10016,14220,9968,14278,11344,14322,13457,13655,13307,13684,15377,15347,18330,18893,23201,25746,35393,10184,25513,7510,15720,6334,15335,4773,12975,1792,7210,20221103
202210,8호선,남위례,5363,2682,17116,6261,21139,19446,11704,9688,8281,6008,7416,5833,8787,7050,8635,8193,7743,7497,9382,8607,10989,11568,14114,15089,15448,20926,6994,15764,5552,9006,5998,8507,4601,7879,1874,5241,20221103
202210,8호선,남한산성입구(성남법원.검찰청),21239,5216,50541,10910,67060,29077,34072,26129,22793,15768,20823,12238,22910,14791,20481,16797,18783,14485,20843,18272,26386,22903,26911,29330,22859,45491,11304,35843,7750,23077,6212,22367,4256,20692,1508,11659,20221103
202210,8호선,단대오거리,15226,6788,34942,11360,43806,22957,24289,12113,17273,9116,15482,9475,16979,10663,16046,12687,14287,12684,15119,16370,19962,20795,21565,24467,22101,37524,10847,28515,7455,17872,6013,16943,4594,16131,1681,10005,20221103
202210,8호선,모란,2946,3639,8336,4799,11690,9737,7448,6216,6501,6325,7734,6982,9078,7230,9441,7384,9259,6976,10620,7236,12935,8364,11145,8691,10687,10480,6202,7114,4637,4556,4514,4401,3826,3658,2205,2245,20221103
202210,8호선,몽촌토성(평화의문),3650,7327,11532,9844,17330,24715,10835,17514,8186,11045,9509,12228,9925,10507,10379,11796,11600,11330,13969,11298,17351,11565,20510,13464,22708,16764,10446,12731,8187,7544,7933,7042,5892,6345,2409,3453,20221103
202210,8호선,문정,6549,13058,21209,47058,30993,155995,19131,71653,15668,26592,16832,19427,19061,18231,21819,21172,24542,19442,27433,18592,32834,20901,73636,24122,114976,34209,39113,24593,26753,14406,22940,12717,16460,11629,5784,6822,20221103
202210,8호선,복정,10378,8693,27104,10625,34633,17296,21833,12352,13759,9431,11566,7609,13197,9661,11976,9071,11373,8832,13361,10161,17265,13963,21260,19076,23649,27776,13691,20099,9272,13786,7514,11957,5684,11098,2335,5382,20221103
202210,8호선,산성,7724,4078,21184,3358,24864,8984,13542,6927,9287,6501,8000,5729,8809,5794,8479,6770,7845,6685,8763,7848,10782,10225,10175,12815,7554,20697,3822,16952,2387,10693,1945,10082,1299,9661,562,5447,20221103
202210,8호선,석촌,6074,3561,15407,8638,22551,20580,14056,18161,10457,13078,10427,13628,12041,14720,11620,16187,11745,15175,12479,15659,14148,17549,17005,22108,18522,28714,11103,19303,9866,12012,10047,9770,8069,8602,3268,5652,20221103
202210,8호선,송파,8515,5606,27082,9557,33417,17207,21188,10741,15231,8432,13765,8409,14083,10089,13677,11229,11809,12208,13320,15155,16007,16720,14663,20883,16012,29202,9086,22225,6393,12872,4859,12223,3918,11241,1548,6321,20221103
202210,8호선,수진,6867,2827,15562,3745,22456,11654,12211,5851,8903,5626,8226,5753,9317,6347,8805,7542,7082,7385,8381,8641,10960,9479,10028,11119,8204,15564,4856,11713,3337,8028,2793,7741,2074,6982,837,4581,20221103
202210,8호선,신흥,5624,2020,13123,3768,16951,6950,9757,4531,7181,4924,6754,5320,7188,6665,7165,8524,7093,8297,7643,8989,9409,10640,9175,12304,8372,16921,4632,13895,3685,8204,2841,7560,1939,6545,818,4048,20221103
202210,8호선,암사,28301,5576,79402,9456,102432,19225,52261,14245,30115,12270,25773,14147,26895,17982,25071,19128,22168,21376,20920,26983,22456,33227,23339,45138,23950,69472,13790,57268,10473,33877,8552,27584,6685,28793,2114,15916,20221103
202210,8호선,잠실(송파구청),3999,11785,8414,32224,12477,77501,9695,48923,9882,32625,13442,34563,16660,34568,20540,35226,26019,33438,33154,33413,37518,34201,49461,37715,67304,42969,41452,22208,38009,12300,36260,8464,27299,6608,8526,3839,20221103
202210,8호선,장지,17273,11484,44743,26304,56325,45282,32625,29452,22459,19583,19629,20538,21772,22642,22851,20612,21974,23100,25391,25247,32629,30278,43122,34453,46466,50662,25608,34874,22694,20952,17902,17121,10297,17706,4109,9600,20221103
202210,8호선,천호(풍납토성),17232,11272,39369,13737,55083,27189,32486,23728,19650,18450,19296,18975,20974,21327,21479,23132,20570,24600,22204,29069,25444,33994,29803,45155,30326,65398,19402,45101,16583,26493,13142,24208,9521,21479,4249,12359,20221103
202210,9호선,가양,26214,9142,73826,26302,78188,48957,45517,28911,34449,19405,32939,19384,33994,21737,31367,25857,28489,26870,29715,31062,34267,37883,40602,45767,48129,69897,21784,60964,16556,36110,13697,35778,9691,31342,3332,20385,20221103
202210,9호선,개화,6446,2588,14435,3285,9307,5283,3890,3287,2790,2328,2593,2567,2385,2339,2536,2447,2859,2414,3361,2868,4994,2705,5894,3331,6165,6347,3047,5085,1700,3164,2181,2034,1019,1756,352,1097,20221103
202210,9호선,고속터미널,5387,18202,15834,21832,21929,30081,20020,33686,17735,36585,20179,38117,23112,39376,25643,40868,28843,42947,33953,44268,36975,47598,41123,49436,38930,55198,33902,36436,31989,24716,25080,21728,20006,20572,7370,9454,20221103
202210,9호선,공항시장,4494,1141,9536,2144,10760,4239,6660,3284,5112,2956,4735,3337,5107,3870,4510,4249,4417,4319,4468,4989,4654,6657,4928,7888,4331,10906,2828,9751,2464,6373,1969,5837,1434,5444,730,4042,20221103
202210,9호선,구반포,567,2620,1225,2745,1917,4585,1251,3445,1131,2173,1321,1992,1708,2217,1999,2429,2535,1768,2726,1792,4122,1822,4260,1759,4500,2532,2064,1681,1689,771,1188,803,915,688,260,477,20221103
202210,9호선,국회의사당,2008,9240,4061,41153,6918,134754,6289,69176,7840,25823,11892,19790,15044,19348,17673,20534,22664,17176,24438,12247,31287,12234,66704,12978,98503,13056,35041,7610,25023,4732,25838,3702,16389,3150,5696,2022,20221103
202210,9호선,김포공항,2826,16158,6966,22505,10206,25105,9465,20543,8980,22675,12274,24193,13968,25094,15083,23405,16260,24059,19789,23837,18440,28383,20457,30190,23755,30371,16586,18938,15667,8426,15469,4166,11487,3354,1843,2378,20221103
202210,9호선,노들,5812,1462,16302,2696,21128,4687,12668,3772,8824,4152,7403,3901,7744,4902,7620,5459,6705,6552,6235,8799,6792,10533,7400,12617,7403,19633,4643,13851,7906,7578,7589,7385,2873,6482,1020,4002,20221103
202210,9호선,노량진,25339,13542,63222,40591,90768,71455,52563,41870,34694,27456,33330,28106,38038,34209,41925,37743,36270,33973,36692,38681,40936,47892,50783,64348,58937,95460,33497,60710,35646,42773,41413,40556,43695,37814,14531,23838,20221103
202210,9호선,당산,17558,6894,50377,15240,61776,42743,37194,23459,27609,17242,27268,18585,29021,20471,27828,23032,26080,23729,26025,26912,29193,31584,35685,47327,46553,66898,24602,51800,20857,34106,19891,33475,17289,31895,7825,21071,20221103
202210,9호선,동작(현충원),1641,1599,4873,1709,5907,3460,3814,3097,2926,2840,3464,2344,3492,2202,3582,2520,3338,2540,3654,2444,4993,2294,4276,3028,3924,4243,2007,2781,1847,1810,1659,1746,1277,1895,511,1457,20221103
202210,9호선,등촌,14744,3359,43912,6670,55269,17704,25006,11407,18567,9499,17157,10295,17327,12232,16651,13490,15121,14134,14537,17333,15736,20376,15963,26594,18950,41171,9009,35643,6876,20758,5650,16584,4554,15488,1871,10680,20221103
202210,9호선,마곡나루(서울식물원),10468,7646,30145,17658,30904,47587,15861,21308,12353,14084,13119,12889,14939,12757,15718,14772,16113,14603,18558,15136,21703,17270,35733,25669,42046,36363,19538,30964,16522,17730,15843,15932,13789,15269,6579,9942,20221103
202210,9호선,사평,2956,1659,10722,4814,14151,7785,8306,3575,6332,3372,5585,3607,6002,4647,5870,5140,5403,5722,5758,5990,7861,7427,7540,9129,7806,11204,4443,8999,2936,5427,2319,5553,1881,5310,648,2777,20221103
202210,9호선,샛강,2264,3858,4697,14735,6504,35568,5192,13730,5145,8618,6020,7690,6542,6979,7756,7533,8188,7553,9443,7322,11617,8146,19635,11137,30339,14357,11350,8086,12790,4393,17508,3616,10187,3241,4304,1863,20221103
202210,9호선,선유도,5627,5063,20870,14479,25684,40173,12291,17465,8598,7558,9177,8246,9900,7451,9473,8720,9201,9175,10541,9575,14285,10658,24456,12678,35843,20820,13212,15893,8359,9110,6716,8632,4835,7664,1988,4838,20221103
202210,9호선,신논현,12945,13688,31128,38197,43330,82616,30703,90146,27918,51295,31907,41497,37538,41530,42157,45072,44554,43810,51084,41816,60882,50781,79352,64806,99820,92638,70953,53691,55634,31825,59317,28725,54534,25430,29169,14620,20221103
202210,9호선,신목동,5945,2356,20245,3449,20748,5831,10342,2946,6955,2890,6579,3213,6053,3486,5296,4767,4997,4707,4923,5049,6496,6818,7178,8986,5706,13990,2843,11531,2037,6584,1751,7359,1759,6225,518,3575,20221103
202210,9호선,신반포,1973,12326,6006,8138,7940,9250,5600,6012,4825,5398,4561,4317,5626,4665,5534,6035,5849,6019,8188,6194,14903,7072,14299,7456,10037,10869,6051,7284,4744,4238,4697,3621,3248,3428,936,2064,20221103
202210,9호선,신방화,11069,2683,27922,4851,27621,11682,15679,6475,11405,6047,10598,6826,11538,7656,10118,8291,8950,8319,9283,11022,11395,12800,9692,15181,10107,25036,5754,20164,4355,12554,3309,10967,2495,10403,1026,6566,20221103
202210,9호선,양천향교,10321,6438,30078,10337,31434,37989,15053,16724,12825,9306,12490,8518,13802,9556,13012,9902,12341,10711,13442,10885,15935,12689,21380,18272,31621,26658,10840,25531,7410,16439,6805,14210,4623,14313,1934,9700,20221103
202210,9호선,여의도,4463,23769,9053,125240,10929,165677,11322,72109,14551,32458,20241,32649,21539,31546,27449,34195,31574,30421,39475,29189,56001,28989,137625,33002,146312,36525,69859,20203,63461,10178,55505,8601,31638,7419,10384,4298,20221103
202210,9호선,염창,28515,4966,77724,8675,85193,21189,48143,12193,30421,10801,26420,11726,26823,14668,23424,16820,20203,18345,19279,23739,20674,30744,23777,44047,25261,71814,13445,62070,10311,40201,8955,35154,6730,33952,2751,22532,20221103
202210,9호선,증미,8140,3951,21921,8313,23562,31272,12374,11051,8905,5712,8853,4919,8510,5835,8087,6196,7403,6177,7675,7748,9475,8712,16204,10573,26265,18478,7062,15087,4334,8691,3321,8145,1931,7557,924,5528,20221103
202210,9호선,흑석(중앙대입구),5861,6647,16115,12286,20742,26802,14588,17387,12929,16981,13667,13158,15337,14275,15396,14840,16466,13812,19400,13286,22326,16259,26253,19798,21349,29695,11774,18402,11350,13313,11052,10993,9670,10441,5004,7052,20221103
202210,9호선2~3단계,둔촌오륜,1070,1225,3198,3403,4412,2552,2119,1347,1246,959,1292,1010,1527,1691,2077,1444,1687,1168,1959,1388,4986,1569,1981,2184,1971,2829,973,2533,638,1449,575,1622,370,1470,148,772,20221103
202210,9호선2~3단계,봉은사,5554,13101,8981,36013,10635,101542,9707,74977,10530,40060,15938,33599,20487,32971,25260,33971,29832,30884,36450,26250,46530,25619,70179,28049,94949,24682,46881,15845,35122,9139,31870,8095,21018,6642,5845,3299,20221103
202210,9호선2~3단계,삼성중앙,2635,4263,5615,14120,7172,42162,5950,31856,5899,13133,6635,8404,7975,7517,8274,8427,9054,7670,9993,7544,13431,8597,22964,9658,39779,13550,17497,8153,10274,5123,9262,4620,6534,3903,2637,2513,20221103
202210,9호선2~3단계,삼전,7122,2333,20240,3915,31677,10906,20564,7805,11856,5864,9844,5701,9969,6829,9966,7895,8776,8315,8658,9487,9499,11329,11397,16961,13751,25601,7044,20341,5879,12410,5056,12346,3737,11443,1508,6874,20221103
202210,9호선2~3단계,석촌,9148,2459,23343,5683,31365,12344,22692,11879,14277,8896,13136,9759,14640,11032,14041,12232,13140,12170,13791,12274,16243,15450,18158,19967,18254,29367,11917,24416,10214,13592,10536,14090,8689,13932,3389,7602,20221103
202210,9호선2~3단계,석촌고분,5785,2315,16748,4786,28320,13454,17728,9514,10539,6235,9174,5779,9775,6636,9244,7837,8738,7218,8436,9025,10196,10515,11484,13656,14316,23553,6855,17258,5157,12057,4522,10883,3666,9486,1325,6306,20221103
202210,9호선2~3단계,선정릉,3736,7500,7873,18059,10286,62007,8149,46697,7180,21638,8016,14020,10011,12067,11088,13041,12540,12425,13698,10666,17681,11591,31766,14196,53025,15200,28238,10902,15257,7309,13250,7046,10416,6546,3925,3760,20221103
202210,9호선2~3단계,송파나루,3766,2314,12044,3467,17849,11288,11568,8161,7087,5578,6441,7799,7309,8836,8170,9203,7733,8137,8241,8361,9046,11884,9833,15228,13418,21309,7552,16333,7153,7366,6939,7029,5650,6151,2157,3954,20221103
202210,9호선2~3단계,언주,2766,9128,6655,20711,10189,60990,9571,45472,9423,23758,10933,13701,12666,12366,13351,14806,15394,12374,17719,12390,23467,12419,39052,13297,55105,14851,26517,10628,15567,6781,12712,6669,8986,5260,3543,3647,20221103
202210,9호선2~3단계,올림픽공원(한국체대),7288,4006,15634,6408,19517,17520,13996,13257,9395,16653,9695,19762,11604,19692,11615,20114,12415,19844,15427,22525,19773,22666,22186,21264,22424,20785,14522,16684,18107,11810,21860,10385,24087,10569,2634,6216,20221103
202210,9호선2~3단계,종합운동장,3366,1812,8979,4833,10636,11402,7952,8359,5661,5239,5909,4872,6321,5585,6860,6685,6465,7026,6697,7157,8440,8242,11128,11286,13036,15569,7683,10471,6077,6270,7857,6256,7105,5538,3151,3480,20221103
202210,9호선2~3단계,중앙보훈병원,14627,6275,42382,11470,43913,19791,26987,14036,20162,14299,18152,8756,16295,10706,12578,14176,16275,12085,17868,11886,17448,13317,18540,18749,13940,31984,6170,26054,4357,15041,3769,15272,2725,14715,886,8216,20221103
202210,9호선2~3단계,한성백제,2791,1296,6656,1942,9115,6350,5307,5304,3983,4220,3751,4216,4618,3922,5011,4875,5243,4920,6295,4651,7159,4726,7874,5563,9300,7533,3820,6215,3203,3766,2655,3341,1884,3268,547,1993,20221103
202210,경강선,경기광주,15084,2330,41565,5401,42367,10565,23577,5104,15238,4695,13090,5698,11880,6304,11148,7993,9401,8535,9231,11317,10558,15642,11232,22295,9741,34759,4565,30085,3214,18962,2599,14911,1640,9910,618,7955,20221103
202210,경강선,곤지암,2942,1899,7396,6037,7037,7629,4959,4497,3696,4142,3925,3455,4137,3892,4085,3777,4218,3531,5100,3779,6347,4593,9631,5715,8356,6438,3516,6845,1960,3665,1120,3780,533,2778,242,2115,20221103
202210,경강선,부발,2748,1866,6708,7522,5774,7051,4365,2502,3697,2162,4387,2646,3666,3023,3814,2568,4411,2890,4225,3221,5713,3779,8069,5063,6533,5379,4373,6873,2155,4241,1415,3611,855,3452,346,2567,20221103
202210,경강선,삼동,4579,1506,12554,2747,13548,2548,7713,1248,4849,1118,3340,1565,2971,1682,2894,2153,2394,2798,2411,3275,2695,4310,3906,6919,2984,9182,1443,8773,839,5359,681,4611,451,3705,141,1582,20221103
202210,경강선,세종대왕릉,678,114,1223,825,1067,856,788,848,831,739,727,1002,718,776,747,529,753,779,952,755,963,812,973,851,1163,867,301,1251,171,628,116,536,77,298,10,393,20221103
202210,경강선,신둔도예촌,2627,533,6537,2602,4648,4316,3505,2413,2819,1393,2275,1719,2768,1835,2727,1707,2348,1845,2658,2091,4257,2760,4578,4076,3728,4482,1494,4595,1206,3085,742,3068,280,2464,104,1743,20221103
202210,경강선,여주,3772,850,7008,4028,6694,6236,4917,7178,5062,4732,4829,5254,5372,5294,5475,4872,6441,4336,7670,4380,8902,5888,8012,6115,5308,6462,3741,8149,2359,6000,1635,3293,765,3439,232,3146,20221103
202210,경강선,이매,1780,997,4818,2164,4178,3012,2118,1564,1751,1252,1739,1095,1795,1276,1599,1564,1553,1474,1748,1765,2179,2069,2362,2885,2555,2864,1438,2526,1142,1361,1379,997,1177,835,294,419,20221103
202210,경강선,이천,2990,1412,8102,5967,7457,8277,5911,4806,5211,3726,4747,5102,4815,4567,4986,4747,5074,4564,5450,5038,7172,5805,6876,7279,8313,8942,4296,7283,3234,5937,2712,3222,1224,4312,517,2035,20221103
202210,경강선,초월,5782,1762,14885,4889,15986,5863,8884,2312,5545,2234,5006,2353,4755,2517,4292,3095,3572,3271,3733,4373,5544,5781,6045,7410,5563,12730,2478,10493,1848,8312,1201,5393,696,5164,285,4021,20221103
202210,경강선,판교,2491,6211,5741,14249,4196,29524,2876,21756,3148,10770,3770,8312,4004,6879,4688,6333,6180,5526,8781,5112,9465,5762,16693,8045,23998,6754,17922,4596,14573,2026,10609,1754,5705,1310,2225,737,20221103
